측정월,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),Year
200103,영등포로,0.0,0.0,2001
200103,용산구,106.0,0.0,2001
200103,은평구,84.0,0.0,2001
200103,종로구,143.0,0.0,2001
200103,중구,75.0,0.0,2001
200103,중랑구,115.0,0.0,2001
200103,천호대로,0.0,0.0,2001
200103,청계천로,118.0,0.0,2001
200103,한강대로,112.0,0.0,2001
200103,홍릉로,72.0,0.0,2001
200103,홍지문,89.0,0.0,2001
200102,강남구,97.0,0.0,2001
200102,강동구,108.0,0.0,2001
200102,강북구,95.0,0.0,2001
200102,강서구,68.0,0.0,2001
200102,관악구,0.0,0.0,2001
200102,광진구,98.0,0.0,2001
200102,구로구,54.0,0.0,2001
200102,구로구2,92.0,0.0,2001
200102,금천구,77.0,0.0,2001
200102,노원구,85.0,0.0,2001
200102,도봉구,67.0,0.0,2001
200102,도산대로,59.0,0.0,2001
200102,동대문구,84.0,0.0,2001
200102,동작구,80.0,0.0,2001
200102,마포구,96.0,0.0,2001
200102,서대문구,73.0,0.0,2001
200102,서초구,63.0,0.0,2001
200102,성동구,103.0,0.0,2001
200102,성북구,0.0,0.0,2001
200102,송파구,53.0,0.0,2001
200102,송파구2,61.0,0.0,2001
200102,신촌로,74.0,0.0,2001
200102,양천구,95.0,0.0,2001
200102,영등포구,51.0,0.0,2001
200102,영등포로,80.0,0.0,2001
200102,용산구,87.0,0.0,2001
200102,은평구,45.0,0.0,2001
200102,종로구,103.0,0.0,2001
200102,중구,58.0,0.0,2001
200102,중랑구,94.0,0.0,2001
200102,천호대로,0.0,0.0,2001
200102,청계천로,77.0,0.0,2001
200102,한강대로,98.0,0.0,2001
200102,홍릉로,68.0,0.0,2001
200102,홍지문,79.0,0.0,2001
200101,강남구,75.0,0.0,2001
200101,강동구,96.0,0.0,2001
200101,강북구,74.0,0.0,2001
200101,강서구,68.0,0.0,2001
200101,관악구,0.0,0.0,2001
200101,광진구,89.0,0.0,2001
200101,구로구,47.0,0.0,2001
200101,구로구2,88.0,0.0,2001
200101,금천구,69.0,0.0,2001
200101,노원구,86.0,0.0,2001
200101,도봉구,61.0,0.0,2001
200101,도산대로,51.0,0.0,2001
200101,동대문구,71.0,0.0,2001
200101,동작구,66.0,0.0,2001
200101,마포구,81.0,0.0,2001
200101,서대문구,64.0,0.0,2001
200101,서초구,54.0,0.0,2001
200101,성동구,108.0,0.0,2001
200101,성북구,0.0,0.0,2001
200101,송파구,44.0,0.0,2001
200101,송파구2,51.0,0.0,2001
200101,신촌로,65.0,0.0,2001
200101,양천구,84.0,0.0,2001
200101,영등포구,44.0,0.0,2001
200101,영등포로,68.0,0.0,2001
200101,용산구,76.0,0.0,2001
200101,은평구,38.0,0.0,2001
200101,종로구,97.0,0.0,2001
200101,중구,46.0,0.0,2001
200101,중랑구,86.0,0.0,2001
200101,천호대로,0.0,0.0,2001
200101,청계천로,69.0,0.0,2001
200101,한강대로,87.0,0.0,2001
200101,홍릉로,60.0,0.0,2001
200101,홍지문,44.0,0.0,2001
200012,강남구,77.0,0.0,2000
200012,강동구,98.0,0.0,2000
200012,강북구,96.0,0.0,2000
200012,강서구,65.0,0.0,2000
200012,관악구,0.0,0.0,2000
200012,광진구,91.0,0.0,2000
200012,구로구,48.0,0.0,2000
200012,구로구2,89.0,0.0,2000
200012,금천구,67.0,0.0,2000
200012,노원구,81.0,0.0,2000
200012,도봉구,65.0,0.0,2000
200012,도산대로,54.0,0.0,2000
200012,동대문구,76.0,0.0,2000
200012,동작구,59.0,0.0,2000
200012,마포구,81.0,0.0,2000
200012,서대문구,0.0,0.0,2000
200012,서초구,0.0,0.0,2000
200012,성동구,88.0,0.0,2000
200012,성북구,0.0,0.0,2000
200012,송파구,54.0,0.0,2000
200012,송파구2,50.0,0.0,2000
200012,신촌로,71.0,0.0,2000
200012,양천구,76.0,0.0,2000
200012,영등포구,49.0,0.0,2000
200012,영등포로,68.0,0.0,2000
200012,용산구,85.0,0.0,2000
200012,은평구,38.0,0.0,2000
200012,종로구,97.0,0.0,2000
200012,중구,49.0,0.0,2000
200012,중랑구,87.0,0.0,2000
200012,천호대로,0.0,0.0,2000
200012,청계천로,78.0,0.0,2000
200012,한강대로,0.0,0.0,2000
200012,홍릉로,63.0,0.0,2000
200012,홍지문,0.0,0.0,2000
200011,강남구,83.0,0.0,2000
200011,강동구,94.0,0.0,2000
200011,강북구,97.0,0.0,2000
200011,강서구,68.0,0.0,2000
200011,관악구,0.0,0.0,2000
200011,광진구,101.0,0.0,2000
200011,구로구,46.0,0.0,2000
200011,구로구2,93.0,0.0,2000
200011,금천구,69.0,0.0,2000
200011,노원구,86.0,0.0,2000
200011,도봉구,69.0,0.0,2000
200011,도산대로,58.0,0.0,2000
200011,동대문구,69.0,0.0,2000
200011,동작구,64.0,0.0,2000
200011,마포구,86.0,0.0,2000
200011,서대문구,66.0,0.0,2000
200011,서초구,36.0,0.0,2000
200011,성동구,95.0,0.0,2000
200011,성북구,0.0,0.0,2000
200011,송파구,54.0,0.0,2000
200011,송파구2,58.0,0.0,2000
200011,신촌로,68.0,0.0,2000
200011,양천구,80.0,0.0,2000
200011,영등포구,49.0,0.0,2000
200011,영등포로,65.0,0.0,2000
200011,용산구,77.0,0.0,2000
200011,은평구,41.0,0.0,2000
200011,종로구,91.0,0.0,2000
200011,중구,64.0,0.0,2000
200011,중랑구,90.0,0.0,2000
200011,천호대로,0.0,0.0,2000
200011,청계천로,74.0,0.0,2000
200011,한강대로,0.0,0.0,2000
200011,홍릉로,65.0,0.0,2000
200011,홍지문,0.0,0.0,2000
200010,강남구,79.0,0.0,2000
200010,강동구,80.0,0.0,2000
200010,강북구,82.0,0.0,2000
200010,강서구,61.0,0.0,2000
200010,관악구,0.0,0.0,2000
200010,광진구,75.0,0.0,2000
200010,구로구,43.0,0.0,2000
200010,구로구2,74.0,0.0,2000
200010,금천구,64.0,0.0,2000
200010,노원구,71.0,0.0,2000
200010,도봉구,57.0,0.0,2000
200010,도산대로,49.0,0.0,2000
200010,동대문구,57.0,0.0,2000
200010,동작구,58.0,0.0,2000
200010,마포구,90.0,0.0,2000
200010,서대문구,57.0,0.0,2000
200010,서초구,37.0,0.0,2000
200010,성동구,73.0,0.0,2000
200010,성북구,0.0,0.0,2000
200010,송파구,46.0,0.0,2000
200010,송파구2,45.0,0.0,2000
200010,신촌로,0.0,0.0,2000
200010,양천구,72.0,0.0,2000
200010,영등포구,45.0,0.0,2000
200010,영등포로,61.0,0.0,2000
200010,용산구,74.0,0.0,2000
200010,은평구,39.0,0.0,2000
200010,종로구,83.0,0.0,2000
200010,중구,60.0,0.0,2000
200010,중랑구,91.0,0.0,2000
200010,천호대로,0.0,0.0,2000
200010,청계천로,68.0,0.0,2000
200010,한강대로,0.0,0.0,2000
200010,홍릉로,65.0,0.0,2000
200010,홍지문,0.0,0.0,2000
200009,강남구,47.0,0.0,2000
200009,강동구,46.0,0.0,2000
200009,강북구,53.0,0.0,2000
200009,강서구,49.0,0.0,2000
200009,관악구,0.0,0.0,2000
200009,광진구,45.0,0.0,2000
200009,구로구,32.0,0.0,2000
200009,구로구2,42.0,0.0,2000
200009,금천구,47.0,0.0,2000
200009,노원구,42.0,0.0,2000
200009,도봉구,49.0,0.0,2000
200009,도산대로,31.0,0.0,2000
200009,동대문구,48.0,0.0,2000
200009,동작구,35.0,0.0,2000
200009,마포구,49.0,0.0,2000
200009,서대문구,36.0,0.0,2000
200009,서초구,29.0,0.0,2000
200009,성동구,41.0,0.0,2000
200009,성북구,0.0,0.0,2000
200009,송파구,31.0,0.0,2000
200009,송파구2,34.0,0.0,2000
200009,신촌로,58.0,0.0,2000
200009,양천구,46.0,0.0,2000
200009,영등포구,35.0,0.0,2000
200009,영등포로,32.0,0.0,2000
200009,용산구,52.0,0.0,2000
200009,은평구,35.0,0.0,2000
200009,종로구,53.0,0.0,2000
200009,중구,38.0,0.0,2000
200009,중랑구,62.0,0.0,2000
200009,천호대로,0.0,0.0,2000
200009,청계천로,49.0,0.0,2000
200009,한강대로,0.0,0.0,2000
200009,홍릉로,47.0,0.0,2000
200009,홍지문,0.0,0.0,2000
200008,강남구,45.0,0.0,2000
200008,강동구,40.0,0.0,2000
200008,강북구,44.0,0.0,2000
200008,강서구,32.0,0.0,2000
200008,관악구,0.0,0.0,2000
200008,광진구,32.0,0.0,2000
200008,구로구,23.0,0.0,2000
200008,구로구2,35.0,0.0,2000
200008,금천구,34.0,0.0,2000
200008,노원구,32.0,0.0,2000
200008,도봉구,53.0,0.0,2000
200008,도산대로,29.0,0.0,2000
200008,동대문구,36.0,0.0,2000
200008,동작구,29.0,0.0,2000
200008,마포구,32.0,0.0,2000
200008,서대문구,0.0,0.0,2000
200008,서초구,28.0,0.0,2000
200008,성동구,37.0,0.0,2000
200008,성북구,0.0,0.0,2000
200008,송파구,29.0,0.0,2000
200008,송파구2,28.0,0.0,2000
200008,신촌로,59.0,0.0,2000
200008,양천구,35.0,0.0,2000
200008,영등포구,41.0,0.0,2000
200008,영등포로,34.0,0.0,2000
200008,용산구,40.0,0.0,2000
200008,은평구,38.0,0.0,2000
200008,종로구,41.0,0.0,2000
200008,중구,38.0,0.0,2000
200008,중랑구,64.0,0.0,2000
200008,천호대로,0.0,0.0,2000
200008,청계천로,48.0,0.0,2000
200008,한강대로,0.0,0.0,2000
200008,홍릉로,0.0,0.0,2000
200008,홍지문,0.0,0.0,2000
200007,강남구,78.0,0.0,2000
200007,강동구,61.0,0.0,2000
200007,강북구,87.0,0.0,2000
200007,강서구,61.0,0.0,2000
200007,관악구,0.0,0.0,2000
200007,광진구,58.0,0.0,2000
200007,구로구,89.0,0.0,2000
200007,구로구2,57.0,0.0,2000
200007,금천구,66.0,0.0,2000
200007,노원구,63.0,0.0,2000
200007,도봉구,85.0,0.0,2000
200007,도산대로,57.0,0.0,2000
200007,동대문구,52.0,0.0,2000
200007,동작구,50.0,0.0,2000
200007,마포구,52.0,0.0,2000
200007,서대문구,76.0,0.0,2000
200007,서초구,56.0,0.0,2000
200007,성동구,60.0,0.0,2000
200007,성북구,0.0,0.0,2000
200007,송파구,47.0,0.0,2000
200007,송파구2,44.0,0.0,2000
200007,신촌로,97.0,0.0,2000
200007,양천구,66.0,0.0,2000
200007,영등포구,56.0,0.0,2000
200007,영등포로,89.0,0.0,2000
200007,용산구,96.0,0.0,2000
200007,은평구,43.0,0.0,2000
200007,종로구,73.0,0.0,2000
200007,중구,55.0,0.0,2000
200007,중랑구,84.0,0.0,2000
200007,천호대로,0.0,0.0,2000
200007,청계천로,84.0,0.0,2000
200007,한강대로,0.0,0.0,2000
200007,홍릉로,75.0,0.0,2000
200007,홍지문,0.0,0.0,2000
200006,강남구,110.0,0.0,2000
200006,강동구,73.0,0.0,2000
200006,강북구,119.0,0.0,2000
200006,강서구,89.0,0.0,2000
200006,관악구,0.0,0.0,2000
200006,광진구,0.0,0.0,2000
200006,구로구,80.0,0.0,2000
200006,구로구2,72.0,0.0,2000
200006,금천구,74.0,0.0,2000
200006,노원구,80.0,0.0,2000
200006,도봉구,98.0,0.0,2000
200006,도산대로,66.0,0.0,2000
200006,동대문구,73.0,0.0,2000
200006,동작구,63.0,0.0,2000
200006,마포구,0.0,0.0,2000
200006,서대문구,78.0,0.0,2000
200006,서초구,66.0,0.0,2000
200006,성동구,75.0,0.0,2000
200006,성북구,0.0,0.0,2000
200006,송파구,52.0,0.0,2000
200006,송파구2,60.0,0.0,2000
200006,신촌로,90.0,0.0,2000
200006,양천구,82.0,0.0,2000
200006,영등포구,63.0,0.0,2000
200006,영등포로,67.0,0.0,2000
200006,용산구,89.0,0.0,2000
200006,은평구,46.0,0.0,2000
200006,종로구,89.0,0.0,2000
200006,중구,86.0,0.0,2000
200006,중랑구,91.0,0.0,2000
200006,천호대로,0.0,0.0,2000
200006,청계천로,106.0,0.0,2000
200006,한강대로,0.0,0.0,2000
200006,홍릉로,89.0,0.0,2000
200006,홍지문,0.0,0.0,2000
200005,강남구,94.0,0.0,2000
200005,강동구,66.0,0.0,2000
200005,강북구,102.0,0.0,2000
200005,강서구,48.0,0.0,2000
200005,관악구,0.0,0.0,2000
200005,광진구,0.0,0.0,2000
200005,구로구,56.0,0.0,2000
200005,구로구2,83.0,0.0,2000
200005,금천구,70.0,0.0,2000
200005,노원구,78.0,0.0,2000
200005,도봉구,87.0,0.0,2000
200005,도산대로,57.0,0.0,2000
200005,동대문구,73.0,0.0,2000
200005,동작구,60.0,0.0,2000
200005,마포구,74.0,0.0,2000
200005,서대문구,53.0,0.0,2000
200005,서초구,61.0,0.0,2000
200005,성동구,82.0,0.0,2000
200005,성북구,0.0,0.0,2000
200005,송파구,47.0,0.0,2000
200005,송파구2,52.0,0.0,2000
200005,신촌로,79.0,0.0,2000
200005,양천구,68.0,0.0,2000
200005,영등포구,57.0,0.0,2000
200005,영등포로,57.0,0.0,2000
200005,용산구,54.0,0.0,2000
200005,은평구,38.0,0.0,2000
200005,종로구,78.0,0.0,2000
200005,중구,78.0,0.0,2000
200005,중랑구,92.0,0.0,2000
200005,천호대로,0.0,0.0,2000
200005,청계천로,77.0,0.0,2000
200005,한강대로,0.0,0.0,2000
200005,홍릉로,78.0,0.0,2000
200005,홍지문,0.0,0.0,2000
200004,강남구,87.0,0.0,2000
200004,강동구,84.0,0.0,2000
200004,강북구,120.0,0.0,2000
200004,강서구,57.0,0.0,2000
200004,관악구,0.0,0.0,2000
200004,광진구,0.0,0.0,2000
200004,구로구,53.0,0.0,2000
200004,구로구2,104.0,0.0,2000
200004,금천구,83.0,0.0,2000
200004,노원구,95.0,0.0,2000
200004,도봉구,69.0,0.0,2000
200004,도산대로,58.0,0.0,2000
200004,동대문구,82.0,0.0,2000
200004,동작구,77.0,0.0,2000
200004,마포구,86.0,0.0,2000
200004,서대문구,55.0,0.0,2000
200004,서초구,51.0,0.0,2000
200004,성동구,102.0,0.0,2000
200004,성북구,0.0,0.0,2000
200004,송파구,44.0,0.0,2000
200004,송파구2,55.0,0.0,2000
200004,신촌로,74.0,0.0,2000
200004,양천구,86.0,0.0,2000
200004,영등포구,97.0,0.0,2000
200004,영등포로,55.0,0.0,2000
200004,용산구,68.0,0.0,2000
200004,은평구,60.0,0.0,2000
200004,종로구,95.0,0.0,2000
200004,중구,69.0,0.0,2000
200004,중랑구,65.0,0.0,2000
200004,천호대로,0.0,0.0,2000
200004,청계천로,73.0,0.0,2000
200004,한강대로,0.0,0.0,2000
200004,홍릉로,77.0,0.0,2000
200004,홍지문,0.0,0.0,2000
200003,강남구,0.0,0.0,2000
200003,강동구,93.0,0.0,2000
200003,강북구,119.0,0.0,2000
200003,강서구,65.0,0.0,2000
200003,관악구,0.0,0.0,2000
200003,광진구,101.0,0.0,2000
200003,구로구,61.0,0.0,2000
200003,구로구2,95.0,0.0,2000
200003,금천구,81.0,0.0,2000
200003,노원구,96.0,0.0,2000
200003,도봉구,55.0,0.0,2000
200003,도산대로,63.0,0.0,2000
200003,동대문구,0.0,0.0,2000
200003,동작구,79.0,0.0,2000
200003,마포구,0.0,0.0,2000
200003,서대문구,61.0,0.0,2000
200003,서초구,74.0,0.0,2000
200003,성동구,101.0,0.0,2000
200003,성북구,0.0,0.0,2000
200003,송파구,51.0,0.0,2000
200003,송파구2,0.0,0.0,2000
200003,신촌로,90.0,0.0,2000
200003,양천구,94.0,0.0,2000
200003,영등포구,0.0,0.0,2000
200003,영등포로,67.0,0.0,2000
200003,용산구,57.0,0.0,2000
200003,은평구,0.0,0.0,2000
200003,종로구,96.0,0.0,2000
200003,중구,0.0,0.0,2000
200003,중랑구,0.0,0.0,2000
200003,천호대로,0.0,0.0,2000
200003,청계천로,69.0,0.0,2000
200003,한강대로,0.0,0.0,2000
200003,홍릉로,82.0,0.0,2000
200003,홍지문,0.0,0.0,2000
200002,강남구,97.0,0.0,2000
200002,강동구,74.0,0.0,2000
200002,강북구,88.0,0.0,2000
200002,강서구,49.0,0.0,2000
200002,관악구,0.0,0.0,2000
200002,광진구,71.0,0.0,2000
200002,구로구,46.0,0.0,2000
200002,구로구2,62.0,0.0,2000
200002,금천구,50.0,0.0,2000
200002,노원구,67.0,0.0,2000
200002,도봉구,56.0,0.0,2000
200002,도산대로,52.0,0.0,2000
200002,동대문구,84.0,0.0,2000
200002,동작구,59.0,0.0,2000
200002,마포구,96.0,0.0,2000
200002,서대문구,47.0,0.0,2000
200002,서초구,53.0,0.0,2000
200002,성동구,73.0,0.0,2000
200002,성북구,0.0,0.0,2000
200002,송파구,45.0,0.0,2000
200002,송파구2,61.0,0.0,2000
200002,신촌로,79.0,0.0,2000
200002,양천구,70.0,0.0,2000
200002,영등포구,51.0,0.0,2000
200002,영등포로,50.0,0.0,2000
200002,용산구,0.0,0.0,2000
200002,은평구,45.0,0.0,2000
200002,종로구,71.0,0.0,2000
200002,중구,58.0,0.0,2000
200002,중랑구,94.0,0.0,2000
200002,천호대로,0.0,0.0,2000
200002,청계천로,54.0,0.0,2000
200002,한강대로,0.0,0.0,2000
200002,홍릉로,64.0,0.0,2000
200002,홍지문,0.0,0.0,2000
200001,강남구,6.0,0.0,2000
200001,강동구,64.0,0.0,2000
200001,강북구,78.0,0.0,2000
200001,강서구,42.0,0.0,2000
200001,관악구,0.0,0.0,2000
200001,광진구,20.0,0.0,2000
200001,구로구,41.0,0.0,2000
200001,구로구2,60.0,0.0,2000
200001,금천구,49.0,0.0,2000
200001,노원구,64.0,0.0,2000
200001,도봉구,58.0,0.0,2000
200001,도산대로,47.0,0.0,2000
200001,동대문구,5.0,0.0,2000
200001,동작구,54.0,0.0,2000
200001,마포구,5.0,0.0,2000
200001,서대문구,0.0,0.0,2000
200001,서초구,36.0,0.0,2000
200001,성동구,75.0,0.0,2000
200001,성북구,0.0,0.0,2000
200001,송파구,43.0,0.0,2000
200001,송파구2,4.0,0.0,2000
200001,신촌로,75.0,0.0,2000
200001,양천구,63.0,0.0,2000
200001,영등포구,7.0,0.0,2000
200001,영등포로,56.0,0.0,2000
200001,용산구,0.0,0.0,2000
200001,은평구,5.0,0.0,2000
200001,종로구,64.0,0.0,2000
200001,중구,5.0,0.0,2000
200001,중랑구,9.0,0.0,2000
200001,천호대로,0.0,0.0,2000
200001,청계천로,46.0,0.0,2000
200001,한강대로,0.0,0.0,2000
200001,홍릉로,60.0,0.0,2000
200001,홍지문,0.0,0.0,2000
199912,강남구,80.0,0.0,1999
199912,강동구,76.0,0.0,1999
199912,강북구,76.0,0.0,1999
199912,강서구,50.0,0.0,1999
199912,관악구,0.0,0.0,1999
199912,광진구,0.0,0.0,1999
199912,구로구,48.0,0.0,1999
199912,구로구2,0.0,0.0,1999
199912,금천구,58.0,0.0,1999
199912,노원구,76.0,0.0,1999
199912,도봉구,75.0,0.0,1999
199912,도산대로,0.0,0.0,1999
199912,동대문구,64.0,0.0,1999
199912,동작구,58.0,0.0,1999
199912,마포구,65.0,0.0,1999
199912,서대문구,51.0,0.0,1999
199912,서초구,40.0,0.0,1999
199912,성동구,0.0,0.0,1999
199912,성북구,0.0,0.0,1999
199912,송파구,54.0,0.0,1999
199912,송파구2,41.0,0.0,1999
199912,신촌로,0.0,0.0,1999
199912,양천구,75.0,0.0,1999
199912,영등포구,81.0,0.0,1999
199912,영등포로,0.0,0.0,1999
199912,용산구,0.0,0.0,1999
199912,은평구,55.0,0.0,1999
199912,종로구,73.0,0.0,1999
199912,중구,53.0,0.0,1999
199912,중랑구,113.0,0.0,1999
199912,천호대로,0.0,0.0,1999
199912,청계천로,0.0,0.0,1999
199912,한강대로,69.0,0.0,1999
199912,홍릉로,0.0,0.0,1999
199912,홍지문,47.0,0.0,1999
199911,강남구,72.0,0.0,1999
199911,강동구,74.0,0.0,1999
199911,강북구,74.0,0.0,1999
199911,강서구,63.0,0.0,1999
199911,관악구,0.0,0.0,1999
199911,광진구,0.0,0.0,1999
199911,구로구,53.0,0.0,1999
199911,구로구2,0.0,0.0,1999
199911,금천구,63.0,0.0,1999
199911,노원구,76.0,0.0,1999
199911,도봉구,66.0,0.0,1999
199911,도산대로,0.0,0.0,1999
199911,동대문구,69.0,0.0,1999
199911,동작구,59.0,0.0,1999
199911,마포구,76.0,0.0,1999
199911,서대문구,72.0,0.0,1999
199911,서초구,61.0,0.0,1999
199911,성동구,0.0,0.0,1999
199911,성북구,0.0,0.0,1999
199911,송파구,55.0,0.0,1999
199911,송파구2,55.0,0.0,1999
199911,신촌로,0.0,0.0,1999
199911,양천구,81.0,0.0,1999
199911,영등포구,91.0,0.0,1999
199911,영등포로,0.0,0.0,1999
199911,용산구,0.0,0.0,1999
199911,은평구,50.0,0.0,1999
199911,종로구,76.0,0.0,1999
199911,중구,77.0,0.0,1999
199911,중랑구,121.0,0.0,1999
199911,천호대로,0.0,0.0,1999
199911,청계천로,0.0,0.0,1999
199911,한강대로,81.0,0.0,1999
199911,홍릉로,0.0,0.0,1999
199911,홍지문,52.0,0.0,1999
199910,강남구,64.0,0.0,1999
199910,강동구,77.0,0.0,1999
199910,강북구,76.0,0.0,1999
199910,강서구,68.0,0.0,1999
199910,관악구,0.0,0.0,1999
199910,광진구,0.0,0.0,1999
199910,구로구,59.0,0.0,1999
199910,구로구2,0.0,0.0,1999
199910,금천구,71.0,0.0,1999
199910,노원구,77.0,0.0,1999
199910,도봉구,69.0,0.0,1999
199910,도산대로,0.0,0.0,1999
199910,동대문구,71.0,0.0,1999
199910,동작구,64.0,0.0,1999
199910,마포구,82.0,0.0,1999
199910,서대문구,74.0,0.0,1999
199910,서초구,63.0,0.0,1999
199910,성동구,0.0,0.0,1999
199910,성북구,0.0,0.0,1999
199910,송파구,55.0,0.0,1999
199910,송파구2,60.0,0.0,1999
199910,신촌로,0.0,0.0,1999
199910,양천구,94.0,0.0,1999
199910,영등포구,108.0,0.0,1999
199910,영등포로,0.0,0.0,1999
199910,용산구,0.0,0.0,1999
199910,은평구,58.0,0.0,1999
199910,종로구,77.0,0.0,1999
199910,중구,78.0,0.0,1999
199910,중랑구,128.0,0.0,1999
199910,천호대로,0.0,0.0,1999
199910,청계천로,0.0,0.0,1999
199910,한강대로,104.0,0.0,1999
199910,홍릉로,0.0,0.0,1999
199910,홍지문,48.0,0.0,1999
199909,강남구,57.0,0.0,1999
199909,강동구,52.0,0.0,1999
199909,강북구,45.0,0.0,1999
199909,강서구,51.0,0.0,1999
199909,관악구,0.0,0.0,1999
199909,광진구,0.0,0.0,1999
199909,구로구,56.0,0.0,1999
199909,구로구2,0.0,0.0,1999
199909,금천구,48.0,0.0,1999
199909,노원구,49.0,0.0,1999
199909,도봉구,55.0,0.0,1999
199909,도산대로,0.0,0.0,1999
199909,동대문구,48.0,0.0,1999
199909,동작구,45.0,0.0,1999
199909,마포구,60.0,0.0,1999
199909,서대문구,64.0,0.0,1999
199909,서초구,52.0,0.0,1999
199909,성동구,0.0,0.0,1999
199909,성북구,0.0,0.0,1999
199909,송파구,39.0,0.0,1999
199909,송파구2,50.0,0.0,1999
199909,신촌로,0.0,0.0,1999
199909,양천구,63.0,0.0,1999
199909,영등포구,71.0,0.0,1999
199909,영등포로,0.0,0.0,1999
199909,용산구,0.0,0.0,1999
199909,은평구,33.0,0.0,1999
199909,종로구,58.0,0.0,1999
199909,중구,59.0,0.0,1999
199909,중랑구,77.0,0.0,1999
199909,천호대로,0.0,0.0,1999
199909,청계천로,0.0,0.0,1999
199909,한강대로,61.0,0.0,1999
199909,홍릉로,0.0,0.0,1999
199909,홍지문,50.0,0.0,1999
199908,강남구,0.0,0.0,1999
199908,강동구,33.0,0.0,1999
199908,강북구,35.0,0.0,1999
199908,강서구,34.0,0.0,1999
199908,관악구,0.0,0.0,1999
199908,광진구,0.0,0.0,1999
199908,구로구,37.0,0.0,1999
199908,구로구2,0.0,0.0,1999
199908,금천구,35.0,0.0,1999
199908,노원구,31.0,0.0,1999
199908,도봉구,31.0,0.0,1999
199908,도산대로,0.0,0.0,1999
199908,동대문구,33.0,0.0,1999
199908,동작구,31.0,0.0,1999
199908,마포구,0.0,0.0,1999
199908,서대문구,48.0,0.0,1999
199908,서초구,41.0,0.0,1999
199908,성동구,0.0,0.0,1999
199908,성북구,0.0,0.0,1999
199908,송파구,29.0,0.0,1999
199908,송파구2,0.0,0.0,1999
199908,신촌로,0.0,0.0,1999
199908,양천구,41.0,0.0,1999
199908,영등포구,0.0,0.0,1999
199908,영등포로,0.0,0.0,1999
199908,용산구,0.0,0.0,1999
199908,은평구,0.0,0.0,1999
199908,종로구,36.0,0.0,1999
199908,중구,40.0,0.0,1999
199908,중랑구,59.0,0.0,1999
199908,천호대로,0.0,0.0,1999
199908,청계천로,0.0,0.0,1999
199908,한강대로,62.0,0.0,1999
199908,홍릉로,0.0,0.0,1999
199908,홍지문,24.0,0.0,1999
199907,강남구,0.0,0.0,1999
199907,강동구,47.0,0.0,1999
199907,강북구,48.0,0.0,1999
199907,강서구,49.0,0.0,1999
199907,관악구,0.0,0.0,1999
199907,광진구,0.0,0.0,1999
199907,구로구,67.0,0.0,1999
199907,구로구2,0.0,0.0,1999
199907,금천구,42.0,0.0,1999
199907,노원구,45.0,0.0,1999
199907,도봉구,35.0,0.0,1999
199907,도산대로,0.0,0.0,1999
199907,동대문구,48.0,0.0,1999
199907,동작구,39.0,0.0,1999
199907,마포구,0.0,0.0,1999
199907,서대문구,69.0,0.0,1999
199907,서초구,52.0,0.0,1999
199907,성동구,0.0,0.0,1999
199907,성북구,0.0,0.0,1999
199907,송파구,37.0,0.0,1999
199907,송파구2,0.0,0.0,1999
199907,신촌로,0.0,0.0,1999
199907,양천구,55.0,0.0,1999
199907,영등포구,0.0,0.0,1999
199907,영등포로,0.0,0.0,1999
199907,용산구,0.0,0.0,1999
199907,은평구,0.0,0.0,1999
199907,종로구,57.0,0.0,1999
199907,중구,34.0,0.0,1999
199907,중랑구,76.0,0.0,1999
199907,천호대로,0.0,0.0,1999
199907,청계천로,0.0,0.0,1999
199907,한강대로,98.0,0.0,1999
199907,홍릉로,0.0,0.0,1999
199907,홍지문,31.0,0.0,1999
199906,강남구,0.0,0.0,1999
199906,강동구,79.0,0.0,1999
199906,강북구,68.0,0.0,1999
199906,강서구,74.0,0.0,1999
199906,관악구,0.0,0.0,1999
199906,광진구,0.0,0.0,1999
199906,구로구,75.0,0.0,1999
199906,구로구2,0.0,0.0,1999
199906,금천구,68.0,0.0,1999
199906,노원구,77.0,0.0,1999
199906,도봉구,56.0,0.0,1999
199906,도산대로,0.0,0.0,1999
199906,동대문구,73.0,0.0,1999
199906,동작구,63.0,0.0,1999
199906,마포구,0.0,0.0,1999
199906,서대문구,73.0,0.0,1999
199906,서초구,74.0,0.0,1999
199906,성동구,0.0,0.0,1999
199906,성북구,0.0,0.0,1999
199906,송파구,54.0,0.0,1999
199906,송파구2,0.0,0.0,1999
199906,신촌로,0.0,0.0,1999
199906,양천구,87.0,0.0,1999
199906,영등포구,0.0,0.0,1999
199906,영등포로,0.0,0.0,1999
199906,용산구,0.0,0.0,1999
199906,은평구,0.0,0.0,1999
199906,종로구,78.0,0.0,1999
199906,중구,73.0,0.0,1999
199906,중랑구,103.0,0.0,1999
199906,천호대로,0.0,0.0,1999
199906,청계천로,0.0,0.0,1999
199906,한강대로,77.0,0.0,1999
199906,홍릉로,0.0,0.0,1999
199906,홍지문,48.0,0.0,1999
199905,강남구,0.0,0.0,1999
199905,강동구,81.0,0.0,1999
199905,강북구,70.0,0.0,1999
199905,강서구,55.0,0.0,1999
199905,관악구,0.0,0.0,1999
199905,광진구,0.0,0.0,1999
199905,구로구,59.0,0.0,1999
199905,구로구2,0.0,0.0,1999
199905,금천구,63.0,0.0,1999
199905,노원구,82.0,0.0,1999
199905,도봉구,77.0,0.0,1999
